PedAve,CarAve,Latitude,Longitude,total_pop,black,OccoRat,Tree,Traffic,Resi,Vaca,Comm,ComSev,BusStop,Housing Violations (Req_Serv),Police Issue (Req_Serv),Pot Hole (Req_Serv),road walking environment,Traffic problems,garbage problem,Junk service problem,Neighborhood Environmental Issues,Assault,NovioCrime,Homicide,Robbery,SexualC,ACCIDENT PROPERTY DAMAGE ONLY,ACCIDENT SKYWAY/33/198,ACCIDENT/INJURY,Assault%,Homicide%,Robbery%,SexCrime%,NonviolentCrime%,Theft of Vehicle%
8,184.75,42.896099,-78.876684,2332,12.95025729,82.46899662,1044,3686,545,86,282,18,28,20,18,602,76,24,52,80,30,2,54,0,2,2,54,0,14,29.75986278,0.428816467,12.60720412,2.058319039,144.0823328,14.66552316
8,179.25,42.896099,-78.876684,2332,12.95025729,82.46899662,1044,3686,545,86,282,18,28,20,18,602,76,24,52,80,30,8,12,0,6,0,46,0,16,29.75986278,0.428816467,12.60720412,2.058319039,144.0823328,14.66552316
8,365,42.949576,-78.827671,2892,33.81742739,91.27725857,996,3936,570,33,106,5,22,50,6,452,78,20,44,80,26,10,134,0,6,2,54,0,0,31.05117566,0.414937759,15.62932227,2.489626556,123.2365145,13.34716459
8,383,42.949576,-78.827671,2892,33.81742739,91.27725857,996,3936,570,33,106,5,22,50,6,452,78,20,44,80,26,4,54,0,2,0,60,0,16,31.05117566,0.414937759,15.62932227,2.489626556,123.2365145,13.34716459
8,428,42.949576,-78.827671,2892,33.81742739,91.27725857,996,3936,570,33,106,5,22,50,6,452,78,20,44,80,26,10,66,0,2,2,60,0,22,31.05117566,0.414937759,15.62932227,2.489626556,123.2365145,13.34716459
8,516,42.949576,-78.827671,2892,33.81742739,91.27725857,996,3936,570,33,106,5,22,50,6,452,78,20,44,80,26,6,22,0,0,0,44,0,14,31.05117566,0.414937759,15.62932227,2.489626556,123.2365145,13.34716459
8,533,42.949576,-78.827671,2892,33.81742739,91.27725857,996,3936,570,33,106,5,22,50,6,452,78,20,44,80,26,10,90,0,4,0,94,0,10,31.05117566,0.414937759,15.62932227,2.489626556,123.2365145,13.34716459
8,514.5,42.949576,-78.827671,2892,33.81742739,91.27725857,996,3936,570,33,106,5,22,50,6,452,78,20,44,80,26,8,20,0,12,0,64,0,4,31.05117566,0.414937759,15.62932227,2.489626556,123.2365145,13.34716459
8,143,42.907466,-78.853963,1474,95.31886024,69.75369458,1300,1502,425,357,44,17,24,60,12,304,50,2,38,38,30,0,0,0,0,0,0,0,0,36.9063772,0.407055631,16.96065129,2.306648575,139.8914518,14.38263229
8,132,42.907466,-78.853963,1474,95.31886024,69.75369458,1300,1502,425,357,44,17,24,60,12,304,50,2,38,38,30,6,28,0,8,0,24,0,14,36.9063772,0.407055631,16.96065129,2.306648575,139.8914518,14.38263229
8,99.5,42.904411,-78.895093,2564,22.73790952,79.21760391,1964,1152,522,68,79,6,18,40,2,334,38,18,36,48,28,4,58,2,6,6,20,0,4,18.72074883,0.390015601,5.928237129,2.418096724,60.14040562,7.878315133
8,128,42.904411,-78.895093,2564,22.73790952,79.21760391,1964,1152,522,68,79,6,18,40,2,334,38,18,36,48,28,4,10,0,0,0,22,0,4,18.72074883,0.390015601,5.928237129,2.418096724,60.14040562,7.878315133
8,158,42.904411,-78.895093,2564,22.73790952,79.21760391,1964,1152,522,68,79,6,18,40,2,334,38,18,36,48,28,8,28,0,2,0,22,0,8,18.72074883,0.390015601,5.928237129,2.418096724,60.14040562,7.878315133
8,81,42.881084,-78.839218,1032,22.18992248,77.23292469,366,876,261,141,53,6,26,16,0,144,26,2,24,4,16,2,14,0,0,0,24,0,4,29.26356589,0.387596899,11.62790698,1.744186047,65.11627907,11.82170543
8,355,42.948109,-78.829329,2070,43.52657005,89.4843276,828,2862,347,57,85,5,20,34,2,282,64,10,34,54,18,4,10,0,0,0,44,0,6,27.92270531,0.38647343,15.4589372,1.739130435,97.19806763,11.98067633
8,402,42.948109,-78.829329,2070,43.52657005,89.4843276,828,2862,347,57,85,5,20,34,2,282,64,10,34,54,18,8,64,0,8,0,42,0,0,27.92270531,0.38647343,15.4589372,1.739130435,97.19806763,11.98067633
8,106.5,42.894901,-78.877062,2084,13.81957774,80.91463415,1008,3524,431,94,220,19,40,26,16,552,74,26,66,60,30,4,20,0,0,0,12,0,2,36.37236084,0.383877159,10.84452975,2.591170825,165.547025,15.16314779
8,108.5,42.894901,-78.877062,2084,13.81957774,80.91463415,1008,3524,431,94,220,19,40,26,16,552,74,26,66,60,30,4,74,0,0,2,40,0,2,36.37236084,0.383877159,10.84452975,2.591170825,165.547025,15.16314779
8,111,42.899698,-78.890681,3751,17.14209544,80.70577452,1924,1802,540,115,140,18,34,72,8,540,84,38,34,50,28,8,26,0,2,0,24,0,0,18.66169022,0.373233804,6.504932018,1.866169022,62.70327913,6.931484937
8,154.5,42.899698,-78.890681,3751,17.14209544,80.70577452,1924,1802,540,115,140,18,34,72,8,540,84,38,34,50,28,4,18,0,0,0,44,0,8,18.66169022,0.373233804,6.504932018,1.866169022,62.70327913,6.931484937
8,204,42.94025,-78.837991,2167,47.5772958,87.12955123,1172,2256,380,41,100,12,36,56,4,444,68,10,22,30,20,0,4,0,2,0,18,0,4,26.02676511,0.369173973,18.64328565,2.676511306,98.29257037,10.79833872
8,325.5,42.94025,-78.837991,2167,47.5772958,87.12955123,1172,2256,380,41,100,12,36,56,4,444,68,10,22,30,20,2,20,0,2,0,24,0,6,26.02676511,0.369173973,18.64328565,2.676511306,98.29257037,10.79833872
8,396.5,42.94025,-78.837991,2167,47.5772958,87.12955123,1172,2256,380,41,100,12,36,56,4,444,68,10,22,30,20,4,8,0,8,0,36,2,6,26.02676511,0.369173973,18.64328565,2.676511306,98.29257037,10.79833872
8,215.5,42.896851,-78.877128,2724,10.60939794,83.34162108,1270,3906,618,97,325,16,24,32,26,810,100,42,66,94,48,8,38,0,2,0,48,0,16,27.09251101,0.367107195,11.52716593,1.688693098,127.092511,13.95007342
8,103.5,42.905992,-78.896591,3307,22.52797097,79.51030928,1458,806,658,102,95,5,16,58,12,484,50,40,42,44,38,2,8,0,2,0,4,0,0,22.31629876,0.362866647,5.805866344,1.935288781,57.03054128,7.8016329
8,162.5,42.905992,-78.896591,3307,22.52797097,79.51030928,1458,806,658,102,95,5,16,58,12,484,50,40,42,44,38,10,58,0,2,0,6,0,2,22.31629876,0.362866647,5.805866344,1.935288781,57.03054128,7.8016329
8,162.5,42.905992,-78.896591,3307,22.52797097,79.51030928,1458,806,658,102,95,5,16,58,12,484,50,40,42,44,38,4,16,0,2,0,16,0,2,22.31629876,0.362866647,5.805866344,1.935288781,57.03054128,7.8016329
8,115.5,42.905992,-78.896591,3307,22.52797097,79.51030928,1458,806,658,102,95,5,16,58,12,484,50,40,42,44,38,4,4,0,0,0,4,0,2,22.31629876,0.362866647,5.805866344,1.935288781,57.03054128,7.8016329
8,225.5,42.941736,-78.905945,2397,19.10721736,89.92112182,812,1726,512,55,65,3,28,44,4,310,36,14,20,46,36,16,20,0,0,2,32,0,2,26.70004172,0.333750521,7.425949103,2.503128911,78.8485607,9.428452232
8,211,42.941736,-78.905945,2397,19.10721736,89.92112182,812,1726,512,55,65,3,28,44,4,310,36,14,20,46,36,14,46,0,0,0,26,0,12,26.70004172,0.333750521,7.425949103,2.503128911,78.8485607,9.428452232
8,233.6666667,42.941736,-78.905945,2397,19.10721736,89.92112182,812,1726,512,55,65,3,28,44,4,310,36,14,20,46,36,8,32,0,2,0,34,0,14,26.70004172,0.333750521,7.425949103,2.503128911,78.8485607,9.428452232
8,232,42.910287,-78.866249,2409,52.76048153,84.65643763,910,2524,206,179,133,17,42,52,20,346,42,16,14,18,16,8,42,0,6,0,30,0,6,27.97841428,0.332088003,14.44582814,2.075550021,115.4836032,11.78912412
8,224,42.910287,-78.866249,2409,52.76048153,84.65643763,910,2524,206,179,133,17,42,52,20,346,42,16,14,18,16,0,20,0,2,0,26,0,2,27.97841428,0.332088003,14.44582814,2.075550021,115.4836032,11.78912412
8,241,42.910287,-78.866249,2409,52.76048153,84.65643763,910,2524,206,179,133,17,42,52,20,346,42,16,14,18,16,18,36,0,6,0,34,0,10,27.97841428,0.332088003,14.44582814,2.075550021,115.4836032,11.78912412
8,235,42.910287,-78.866249,2409,52.76048153,84.65643763,910,2524,206,179,133,17,42,52,20,346,42,16,14,18,16,10,36,0,4,4,46,0,10,27.97841428,0.332088003,14.44582814,2.075550021,115.4836032,11.78912412
8,247,42.910287,-78.866249,2409,52.76048153,84.65643763,910,2524,206,179,133,17,42,52,20,346,42,16,14,18,16,12,66,0,8,0,44,0,8,27.97841428,0.332088003,14.44582814,2.075550021,115.4836032,11.78912412
8,249.6666667,42.905808,-78.867766,1807,47.98007748,86.70520231,1146,2222,154,160,195,17,38,18,0,274,62,14,14,16,2,2,16,0,6,0,44,0,6,24.68179303,0.332042059,10.84670725,2.213613724,131.931378,14.27780852
8,268.6666667,42.890069,-78.881606,2437,35.08411982,69.30157011,802,2036,177,19,167,12,30,32,34,338,36,30,14,18,30,2,20,0,2,0,34,0,4,34.30447271,0.328272466,13.70537546,3.528929011,148.2150185,13.21296676
8,231,42.890069,-78.881606,2437,35.08411982,69.30157011,802,2036,177,19,167,12,30,32,34,338,36,30,14,18,30,14,48,0,8,0,24,0,10,34.30447271,0.328272466,13.70537546,3.528929011,148.2150185,13.21296676
8,175,42.922284,-78.867305,2484,26.04669887,87.90584416,1172,2358,458,33,168,3,32,24,10,432,68,48,20,32,12,2,8,0,0,0,8,0,0,7.648953301,0.322061192,6.199677939,1.207729469,68.19645733,6.602254428
8,354,42.947583,-78.829924,1884,45.11677282,89.86125934,816,2656,308,60,81,7,22,30,4,286,64,6,32,40,20,2,28,0,0,0,14,0,0,29.51167728,0.318471338,16.45435244,1.910828025,106.1571125,14.75583864
8,462,42.947583,-78.829924,1884,45.11677282,89.86125934,816,2656,308,60,81,7,22,30,4,286,64,6,32,40,20,8,20,0,0,0,30,0,8,29.51167728,0.318471338,16.45435244,1.910828025,106.1571125,14.75583864
8,636,42.947583,-78.829924,1884,45.11677282,89.86125934,816,2656,308,60,81,7,22,30,4,286,64,6,32,40,20,6,62,0,0,2,64,0,10,29.51167728,0.318471338,16.45435244,1.910828025,106.1571125,14.75583864
8,455.6666667,42.89028,-78.881813,2571,35.04472968,69.4184839,806,2060,180,20,152,11,32,36,34,362,38,30,16,20,32,4,30,0,2,0,40,0,8,32.2831583,0.311162972,13.14663555,3.422792688,138.1563594,12.99105406
8,201,42.89028,-78.881813,2571,35.04472968,69.4184839,806,2060,180,20,152,11,32,36,34,362,38,30,16,20,32,12,32,0,0,0,22,0,10,32.2831583,0.311162972,13.14663555,3.422792688,138.1563594,12.99105406
8,209.3333333,42.89028,-78.881813,2571,35.04472968,69.4184839,806,2060,180,20,152,11,32,36,34,362,38,30,16,20,32,10,36,0,0,0,30,0,4,32.2831583,0.311162972,13.14663555,3.422792688,138.1563594,12.99105406
8,241,42.89028,-78.881813,2571,35.04472968,69.4184839,806,2060,180,20,152,11,32,36,34,362,38,30,16,20,32,16,96,0,4,0,36,0,8,32.2831583,0.311162972,13.14663555,3.422792688,138.1563594,12.99105406
8,240.6666667,42.89028,-78.881813,2571,35.04472968,69.4184839,806,2060,180,20,152,11,32,36,34,362,38,30,16,20,32,2,30,0,0,2,38,0,16,32.2831583,0.311162972,13.14663555,3.422792688,138.1563594,12.99105406
8,209,42.90667,-78.867483,1931,46.14189539,87.71784232,1128,2166,168,115,225,19,38,14,0,268,64,12,20,20,10,0,16,0,0,0,30,0,4,19.57534956,0.310719834,8.803728638,2.17503884,114.2413257,11.28948731
8,98,42.893315,-78.871891,1400,37.92857143,89.29411765,864,4760,3,40,260,20,20,2,50,132,40,6,2,40,4,0,8,0,2,0,26,0,2,79.28571429,0.285714286,23.42857143,8.714285714,226,27
8,208,42.951837,-78.82516,3536,17.53393665,92.08211144,1348,3416,799,23,91,9,20,102,10,728,104,26,42,80,40,4,10,0,6,0,62,0,8,20.13574661,0.28280543,9.389140271,1.979638009,92.25113122,6.957013575
8,262.6666667,42.896817,-78.874784,2131,14.64101361,82.68897865,1196,3574,334,71,372,21,24,20,10,554,78,32,52,64,18,0,74,0,0,2,34,0,2,23.36931018,0.281557954,11.16846551,1.970905678,157.7663069,13.98404505
8,499,42.866587,-78.823953,713,4.488078541,84.81012658,250,2096,158,93,43,0,26,20,2,128,24,10,14,8,2,2,18,0,0,0,44,0,4,23.28190743,0.280504909,6.171107994,1.683029453,64.79663394,12.06171108
8,240.5,42.902262,-78.87711,3638,18.93897746,90.72091363,1078,3552,363,34,292,9,22,46,26,632,66,32,32,54,38,0,0,0,0,0,0,0,0,20.28587136,0.274876306,10.55525014,2.41891149,125.0137438,11.92963167
8,93,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,38,50,4,378,48,10,24,52,24,2,10,0,0,0,18,2,4,18.49345963,0.270635995,9.291835814,1.894451962,51.69147497,9.201623816
8,127,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,38,50,4,378,48,10,24,52,24,0,24,0,4,0,22,0,6,18.49345963,0.270635995,9.291835814,1.894451962,51.69147497,9.201623816
8,147,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,38,50,4,378,48,10,24,52,24,6,8,0,0,0,22,0,8,18.49345963,0.270635995,9.291835814,1.894451962,51.69147497,9.201623816
8,36,42.919349,-78.853968,2228,92.90843806,78.31790123,1438,672,801,300,26,18,18,64,6,576,82,12,60,66,32,0,14,0,0,0,2,0,4,21.81328546,0.26929982,6.642728905,2.154398564,49.28186715,8.797127469
8,104,42.919349,-78.853968,2228,92.90843806,78.31790123,1438,672,801,300,26,18,18,64,6,576,82,12,60,66,32,6,2,0,4,0,12,0,4,21.81328546,0.26929982,6.642728905,2.154398564,49.28186715,8.797127469
8,95,42.919349,-78.853968,2228,92.90843806,78.31790123,1438,672,801,300,26,18,18,64,6,576,82,12,60,66,32,4,16,0,2,0,4,0,0,21.81328546,0.26929982,6.642728905,2.154398564,49.28186715,8.797127469
8,98,42.919349,-78.853968,2228,92.90843806,78.31790123,1438,672,801,300,26,18,18,64,6,576,82,12,60,66,32,4,2,0,0,0,4,0,6,21.81328546,0.26929982,6.642728905,2.154398564,49.28186715,8.797127469
8,248.3333333,42.901319,-78.892166,3052,17.13630406,81.64196123,2268,2188,381,70,76,24,40,52,0,460,52,20,32,52,20,6,16,0,0,0,2,0,0,13.95806029,0.262123198,5.04587156,1.638269987,66.64482307,6.028833552
8,255,42.901319,-78.892166,3052,17.13630406,81.64196123,2268,2188,381,70,76,24,40,52,0,460,52,20,32,52,20,10,20,0,2,0,34,0,8,13.95806029,0.262123198,5.04587156,1.638269987,66.64482307,6.028833552
8,363,42.859785,-78.825545,812,4.310344828,87.16049383,352,1556,222,53,29,7,12,24,0,120,24,10,6,6,6,0,24,0,0,0,28,0,4,20.93596059,0.246305419,8.128078818,1.724137931,112.8078818,9.60591133
8,251.5,42.909554,-78.866507,2597,50.75086638,85.87641866,1010,2474,244,153,141,16,32,58,20,380,54,16,18,26,16,2,12,0,0,0,24,0,6,27.87832114,0.231035811,13.55410089,1.848286484,114.2087023,11.78282634
8,252,42.909554,-78.866507,2597,50.75086638,85.87641866,1010,2474,244,153,141,16,32,58,20,380,54,16,18,26,16,6,26,0,0,0,44,0,14,27.87832114,0.231035811,13.55410089,1.848286484,114.2087023,11.78282634
8,180.5,42.939806,-78.904942,2602,16.17986164,85.80645161,878,1686,603,75,80,4,28,48,8,352,46,18,30,50,46,8,8,0,0,0,14,0,6,25.21137586,0.230591852,6.68716372,2.382782475,66.02613374,9.607993851
8,239,42.939806,-78.904942,2602,16.17986164,85.80645161,878,1686,603,75,80,4,28,48,8,352,46,18,30,50,46,14,48,0,4,0,28,0,10,25.21137586,0.230591852,6.68716372,2.382782475,66.02613374,9.607993851
8,330,42.929491,-78.849567,1742,29.96555683,86.65850673,1020,2980,372,19,77,5,22,30,10,304,38,4,26,16,14,4,2,0,0,0,38,2,8,23.99540758,0.229621125,4.47761194,4.47761194,72.56027555,10.56257176
8,278,42.929491,-78.849567,1742,29.96555683,86.65850673,1020,2980,372,19,77,5,22,30,10,304,38,4,26,16,14,6,6,0,0,0,36,2,4,23.99540758,0.229621125,4.47761194,4.47761194,72.56027555,10.56257176
8,304,42.929491,-78.849567,1742,29.96555683,86.65850673,1020,2980,372,19,77,5,22,30,10,304,38,4,26,16,14,8,18,0,2,2,30,2,4,23.99540758,0.229621125,4.47761194,4.47761194,72.56027555,10.56257176
8,234.3333333,42.929766,-78.813649,2694,93.20712695,89.53846154,1094,3784,818,52,54,5,24,88,14,606,70,14,64,68,50,14,150,0,2,12,52,4,6,43.20712695,0.222717149,13.2887899,5.493689681,98.36674091,21.00965108
8,252.3333333,42.929766,-78.813649,2694,93.20712695,89.53846154,1094,3784,818,52,54,5,24,88,14,606,70,14,64,68,50,4,26,2,0,0,36,2,6,43.20712695,0.222717149,13.2887899,5.493689681,98.36674091,21.00965108
8,246,42.931456,-78.847459,1843,38.30710798,84.77043673,1028,994,437,28,81,7,10,36,12,348,88,14,22,32,22,8,4,0,4,0,18,0,2,22.24633749,0.217037439,3.689636462,4.449267499,60.77048291,8.24742268
8,249.5,42.928176,-78.850974,1858,26.69537137,86.73621461,1016,3960,325,23,53,17,22,20,4,276,48,4,28,20,18,2,14,0,0,2,16,2,2,23.46609257,0.215285253,4.843918192,3.336921421,61.35629709,8.288482239
8,275.5,42.928176,-78.850974,1858,26.69537137,86.73621461,1016,3960,325,23,53,17,22,20,4,276,48,4,28,20,18,2,10,0,0,0,32,4,6,23.46609257,0.215285253,4.843918192,3.336921421,61.35629709,8.288482239
8,303.5,42.928176,-78.850974,1858,26.69537137,86.73621461,1016,3960,325,23,53,17,22,20,4,276,48,4,28,20,18,2,8,0,0,0,36,6,0,23.46609257,0.215285253,4.843918192,3.336921421,61.35629709,8.288482239
8,393.5,42.928176,-78.850974,1858,26.69537137,86.73621461,1016,3960,325,23,53,17,22,20,4,276,48,4,28,20,18,4,26,0,4,0,54,8,18,23.46609257,0.215285253,4.843918192,3.336921421,61.35629709,8.288482239
8,259.4,42.895822,-78.875112,1927,16.39854696,82.69476373,1156,3924,304,72,326,23,32,12,16,476,58,22,38,64,18,4,26,0,2,0,10,0,2,30.3061754,0.207576544,14.01141671,2.594706798,175.7135444,19.61598339
8,270.2,42.895822,-78.875112,1927,16.39854696,82.69476373,1156,3924,304,72,326,23,32,12,16,476,58,22,38,64,18,2,10,0,0,0,40,0,6,30.3061754,0.207576544,14.01141671,2.594706798,175.7135444,19.61598339
8,291,42.94084,-78.905479,2897,19.77908181,89.42372881,780,1836,557,68,82,4,30,50,12,406,48,22,34,42,40,6,102,0,2,2,30,0,8,22.50604073,0.207110804,6.420434933,2.002071108,67.5181222,9.043838454
8,410,42.94084,-78.905479,2897,19.77908181,89.42372881,780,1836,557,68,82,4,30,50,12,406,48,22,34,42,40,12,16,0,2,0,34,0,18,22.50604073,0.207110804,6.420434933,2.002071108,67.5181222,9.043838454
8,232,42.945908,-78.813679,3872,79.10640496,84.96240602,1362,3038,1056,48,100,6,22,170,10,572,76,14,36,70,40,2,36,0,6,0,40,0,6,27.68595041,0.20661157,13.1714876,2.066115702,86.57024793,13.8946281
8,251.3333333,42.927866,-78.851293,1986,25.42799597,86.84627575,1012,4238,300,25,49,17,24,20,4,270,44,12,24,22,16,0,0,0,0,0,0,0,0,20.44310171,0.201409869,4.229607251,3.524672709,54.38066465,6.948640483
8,238.3333333,42.927866,-78.851293,1986,25.42799597,86.84627575,1012,4238,300,25,49,17,24,20,4,270,44,12,24,22,16,8,20,0,4,2,40,12,10,20.44310171,0.201409869,4.229607251,3.524672709,54.38066465,6.948640483
8,243.6666667,42.927866,-78.851293,1986,25.42799597,86.84627575,1012,4238,300,25,49,17,24,20,4,270,44,12,24,22,16,6,4,0,0,0,44,8,12,20.44310171,0.201409869,4.229607251,3.524672709,54.38066465,6.948640483
8,362,42.948941,-78.813692,2211,66.48575305,87.45762712,870,2050,606,41,51,5,28,52,2,312,48,4,22,44,14,0,28,0,2,0,30,0,4,20.62415197,0.180913614,12.30212573,1.899592944,83.76300317,9.859791949
8,293,42.948941,-78.813692,2211,66.48575305,87.45762712,870,2050,606,41,51,5,28,52,2,312,48,4,22,44,14,0,8,0,4,0,20,0,10,20.62415197,0.180913614,12.30212573,1.899592944,83.76300317,9.859791949
8,458,42.948941,-78.813692,2211,66.48575305,87.45762712,870,2050,606,41,51,5,28,52,2,312,48,4,22,44,14,4,8,0,6,0,32,0,2,20.62415197,0.180913614,12.30212573,1.899592944,83.76300317,9.859791949
8,323,42.941881,-78.836193,2255,53.48115299,89.78494624,1290,2258,373,28,80,16,32,44,6,374,52,6,26,32,20,4,8,0,6,0,48,0,6,25.01108647,0.177383592,16.58536585,2.926829268,83.99113082,9.756097561
8,425.75,42.945976,-78.831691,1137,34.5646438,89.47368421,794,2262,220,41,45,5,26,26,2,304,42,6,14,30,2,2,16,0,0,0,10,0,0,25.85751979,0.175901495,15.83113456,2.814423923,104.6613896,11.25769569
8,464.75,42.945976,-78.831691,1137,34.5646438,89.47368421,794,2262,220,41,45,5,26,26,2,304,42,6,14,30,2,0,8,0,0,0,20,0,6,25.85751979,0.175901495,15.83113456,2.814423923,104.6613896,11.25769569
8,591.25,42.945976,-78.831691,1137,34.5646438,89.47368421,794,2262,220,41,45,5,26,26,2,304,42,6,14,30,2,4,12,0,6,0,46,0,10,25.85751979,0.175901495,15.83113456,2.814423923,104.6613896,11.25769569
8,630.25,42.945976,-78.831691,1137,34.5646438,89.47368421,794,2262,220,41,45,5,26,26,2,304,42,6,14,30,2,4,12,0,4,0,34,0,6,25.85751979,0.175901495,15.83113456,2.814423923,104.6613896,11.25769569
8,204,42.938126,-78.904096,2376,12.75252525,82.50226655,936,1564,610,66,107,2,18,52,8,324,40,22,20,36,50,2,4,0,2,0,24,0,6,29.88215488,0.168350168,6.818181818,2.609427609,71.71717172,10.94276094
8,393.5,42.926328,-78.852919,2425,22.1443299,92.0233463,766,3814,256,19,30,16,20,12,4,238,44,12,34,30,10,2,0,0,0,0,44,20,12,17.2371134,0.164948454,3.628865979,3.216494845,47.34020619,6.18556701
8,402,42.926328,-78.852919,2425,22.1443299,92.0233463,766,3814,256,19,30,16,20,12,4,238,44,12,34,30,10,0,16,0,0,0,38,16,10,17.2371134,0.164948454,3.628865979,3.216494845,47.34020619,6.18556701
8,291.5,42.926328,-78.852919,2425,22.1443299,92.0233463,766,3814,256,19,30,16,20,12,4,238,44,12,34,30,10,2,6,0,0,0,46,8,8,17.2371134,0.164948454,3.628865979,3.216494845,47.34020619,6.18556701
8,325,42.926328,-78.852919,2425,22.1443299,92.0233463,766,3814,256,19,30,16,20,12,4,238,44,12,34,30,10,2,10,0,0,0,38,6,0,17.2371134,0.164948454,3.628865979,3.216494845,47.34020619,6.18556701
8,58,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,2,24,0,0,0,8,0,2,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,98.5,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,8,8,0,0,2,8,0,0,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,113.5,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,14,76,0,4,6,18,0,0,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,95.5,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,4,10,0,0,0,18,0,6,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,108.5,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,4,44,0,0,0,12,0,12,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,124.5,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,2,2,0,0,0,22,0,10,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,130,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,4,10,0,0,0,32,0,8,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,139,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,10,18,0,4,0,24,0,8,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
8,84,42.952304,-78.909007,1263,11.63895487,87.10217755,904,672,327,18,16,3,18,26,2,210,28,14,24,20,16,10,18,0,0,0,4,0,4,26.44497229,0.158353127,6.967537609,2.53365004,62.2327791,6.809184481
8,319.5,42.947781,-78.8685,2584,25.34829721,91.4992272,860,4360,529,11,113,6,30,28,4,364,56,14,14,28,24,0,12,0,0,0,18,0,4,16.25386997,0.154798762,9.829721362,1.315789474,129.876161,6.888544892
8,386.25,42.947781,-78.8685,2584,25.34829721,91.4992272,860,4360,529,11,113,6,30,28,4,364,56,14,14,28,24,12,24,0,0,2,10,0,2,16.25386997,0.154798762,9.829721362,1.315789474,129.876161,6.888544892
